Source,Target,Type,Weight
瑞婆婆,辛雙清,Undirected,1
瑞婆婆,司空玄,Undirected,1
瑞婆婆,來福兒,Undirected,1
瑞婆婆,鐘萬仇,Undirected,2
瑞婆婆,平婆婆,Undirected,15
平婆婆,段譽,Undirected,13
平婆婆,木婉清,Undirected,9
平婆婆,段正淳 鎮南王,Undirected,1
平婆婆,巴天石 司空,Undirected,1
平婆婆,秦紅棉 修羅刀 幽谷客,Undirected,1
平婆婆,甘寶寶 鐘夫人,Undirected,2
平婆婆,葉二娘 無惡不作,Undirected,1
平婆婆,岳老三 南海鱷神,Undirected,3
平婆婆,雲中鶴 窮凶極惡,Undirected,1
平婆婆,左子穆,Undirected,1
平婆婆,辛雙清,Undirected,1
平婆婆,司空玄,Undirected,1
平婆婆,鐘萬仇,Undirected,2
平婆婆,瑞婆婆,Undirected,15
幽草,段譽,Undirected,4
幽草,阿朱,Undirected,6
幽草,阿碧,Undirected,7
幽草,王語嫣,Undirected,2
幽草,王雲蘿 王夫人,Undirected,1
幽草,小茗,Undirected,5
王雲蘿 王夫人,段譽,Undirected,55
王雲蘿 王夫人,阿朱,Undirected,6
王雲蘿 王夫人,阿碧,Undirected,8
王雲蘿 王夫人,王語嫣,Undirected,10
王雲蘿 王夫人,木婉清,Undirected,3
王雲蘿 王夫人,段正明 本塵,Undirected,3
王雲蘿 王夫人,段正淳 鎮南王,Undirected,37
王雲蘿 王夫人,刀白鳳 鎮南王妃,Undirected,7
王雲蘿 王夫人,巴天石 司空,Undirected,1
王雲蘿 王夫人,古篤誠,Undirected,1
王雲蘿 王夫人,朱丹臣,Undirected,1
王雲蘿 王夫人,秦紅棉 修羅刀 幽谷客,Undirected,8
王雲蘿 王夫人,甘寶寶 鐘夫人,Undirected,7
王雲蘿 王夫人,阮星竹,Undirected,8
王雲蘿 王夫人,阿蘿,Undirected,5
王雲蘿 王夫人,慕容複 南慕容,Undirected,44
王雲蘿 王夫人,鄧百川,Undirected,2
王雲蘿 王夫人,公冶乾,Undirected,1
王雲蘿 王夫人,包不同,Undirected,5
王雲蘿 王夫人,風波惡,Undirected,3
王雲蘿 王夫人,鳩摩智,Undirected,2
王雲蘿 王夫人,段延慶 惡貫滿盈,Undirected,24
王雲蘿 王夫人,岳老三 南海鱷神,Undirected,4
王雲蘿 王夫人,唐光雄,Undirected,3
王雲蘿 王夫人,幽草,Undirected,1
王雲蘿 王夫人,小翠,Undirected,3
王雲蘿 王夫人,小蘭,Undirected,1
王雲蘿 王夫人,小詩,Undirected,3
王雲蘿 王夫人,小茗,Undirected,4
小翠,段譽,Undirected,1
小翠,王雲蘿 王夫人,Undirected,3
小翠,小蘭,Undirected,1
小翠,小詩,Undirected,1
小蘭,王雲蘿 王夫人,Undirected,1
小蘭,小翠,Undirected,1
小蘭,小詩,Undirected,1
小詩,段譽,Undirected,1
小詩,阿碧,Undirected,1
小詩,王雲蘿 王夫人,Undirected,3
小詩,小翠,Undirected,1
小詩,小蘭,Undirected,1
小茗,段譽,Undirected,6
小茗,阿朱,Undirected,6
小茗,阿碧,Undirected,6
小茗,王語嫣,Undirected,2
小茗,幽草,Undirected,5
小茗,王雲蘿 王夫人,Undirected,4
賈老者,段譽,Undirected,6
賈老者,巴天石 司空,Undirected,3
賈老者,朱丹臣,Undirected,3
嚴媽媽,段譽,Undirected,12
嚴媽媽,阿朱,Undirected,4
嚴媽媽,阿碧,Undirected,3
嚴媽媽,王語嫣,Undirected,12
嚴媽媽,玄悲,Undirected,1
老顧,段譽,Undirected,4
老顧,阿朱,Undirected,6
老顧,阿碧,Undirected,2
老顧,王語嫣,Undirected,1
老顧,包不同,Undirected,1
老顧,姚伯當,Undirected,1
老顧,司馬林,Undirected,1
姚伯當,阿朱,Undirected,4
姚伯當,阿碧,Undirected,1
姚伯當,王語嫣,Undirected,10
姚伯當,慕容複 南慕容,Undirected,2
姚伯當,慕容博,Undirected,2
姚伯當,包不同,Undirected,2
姚伯當,老顧,Undirected,1
姚伯當,諸保昆,Undirected,4
姚伯當,司馬林,Undirected,15
姚伯當,姜老者,Undirected,1
諸保昆,阿朱,Undirected,4
諸保昆,阿碧,Undirected,1
諸保昆,王語嫣,Undirected,14
諸保昆,包不同,Undirected,2
諸保昆,姚伯當,Undirected,4
諸保昆,都靈子,Undirected,9
諸保昆,司馬林,Undirected,33
諸保昆,司馬衛,Undirected,10
諸保昆,姜老者,Undirected,4
諸保昆,孟老者,Undirected,5
海風子,王語嫣,Undirected,2
都靈子,諸保昆,Undirected,9
都靈子,司馬林,Undirected,4
都靈子,司馬衛,Undirected,5
司馬林,段譽,Undirected,2
司馬林,阿朱,Undirected,4
司馬林,王語嫣,Undirected,17
司馬林,包不同,Undirected,1
司馬林,崔百泉 霍先生,Undirected,1
司馬林,過彥之,Undirected,1
司馬林,老顧,Undirected,1
司馬林,姚伯當,Undirected,15
司馬林,諸保昆,Undirected,33
司馬林,都靈子,Undirected,4
司馬林,司馬衛,Undirected,9
司馬林,姜老者,Undirected,3
司馬林,孟老者,Undirected,6
司馬衛,阿朱,Undirected,1
司馬衛,王語嫣,Undirected,3
司馬衛,諸保昆,Undirected,10
司馬衛,都靈子,Undirected,5
司馬衛,司馬林,Undirected,9
姜老者,王語嫣,Undirected,1
姜老者,姚伯當,Undirected,1
姜老者,諸保昆,Undirected,4
姜老者,司馬林,Undirected,3
姜老者,孟老者,Undirected,1
孟老者,王語嫣,Undirected,3
孟老者,諸保昆,Undirected,5
孟老者,司馬林,Undirected,6
孟老者,姜老者,Undirected,1
包不靚,阿碧,Undirected,1
包不靚,包不同,Undirected,3
馬大元,﻿喬峰 蕭峰,Undirected,8
馬大元,段譽,Undirected,1
馬大元,阿朱,Undirected,5
馬大元,阿紫,Undirected,1
馬大元,王語嫣,Undirected,1
馬大元,段正淳 鎮南王,Undirected,6
馬大元,傅思歸,Undirected,1
馬大元,阮星竹,Undirected,1
馬大元,慕容複 南慕容,Undirected,3
馬大元,包不同,Undirected,1
馬大元,蕭遠山,Undirected,1
馬大元,玄慈 帶頭大哥,Undirected,2
馬大元,汪劍通 劍髯,Undirected,1
馬大元,全冠清,Undirected,2
馬大元,白世鏡,Undirected,9
馬大元,徐沖霄 徐長老,Undirected,6
馬大元,譚公,Undirected,1
馬大元,譚婆,Undirected,2
馬大元,趙錢孫,Undirected,3
馬大元,智光大師,Undirected,1
馬大元,喬三槐,Undirected,1
馬大元,單正,Undirected,1
馬大元,耶律洪基 耶律基,Undirected,2
馬大元,耶律涅魯古,Undirected,1
馬大元,耶律重元,Undirected,1
汪劍通 劍髯,阿紫,Undirected,1
汪劍通 劍髯,蕭遠山,Undirected,2
汪劍通 劍髯,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
汪劍通 劍髯,玄慈 帶頭大哥,Undirected,2
汪劍通 劍髯,馬大元,Undirected,1
汪劍通 劍髯,徐沖霄 徐長老,Undirected,3
汪劍通 劍髯,趙錢孫,Undirected,1
蔣舵主,段譽,Undirected,1
蔣舵主,王語嫣,Undirected,1
蔣舵主,包不同,Undirected,2
蔣舵主,風波惡,Undirected,1
蔣舵主,全冠清,Undirected,2
蔣舵主,張全祥,Undirected,2
蔣舵主,方舵主,Undirected,1
蔣舵主,徐沖霄 徐長老,Undirected,2
奚山河 奚長老,段譽,Undirected,1
奚山河 奚長老,王語嫣,Undirected,3
奚山河 奚長老,慕容複 南慕容,Undirected,1
奚山河 奚長老,雲中鶴 窮凶極惡,Undirected,3
奚山河 奚長老,吳長風,Undirected,1
奚山河 奚長老,宋長老,Undirected,5
奚山河 奚長老,全冠清,Undirected,3
奚山河 奚長老,白世鏡,Undirected,2
奚山河 奚長老,徐沖霄 徐長老,Undirected,3
奚山河 奚長老,赫連鐵樹,Undirected,1
奚山河 奚長老,努兒海,Undirected,1
吳長風,﻿喬峰 蕭峰,Undirected,2
吳長風,虛竹,Undirected,1
吳長風,段譽,Undirected,1
吳長風,木婉清,Undirected,1
吳長風,范驊 范司馬,Undirected,2
吳長風,巴天石 司空,Undirected,1
吳長風,華赫艮 華司徒,Undirected,1
吳長風,朱丹臣,Undirected,1
吳長風,公冶乾,Undirected,1
吳長風,玄渡 杜老先生,Undirected,2
吳長風,奚山河 奚長老,Undirected,1
吳長風,宋長老,Undirected,2
吳長風,全冠清,Undirected,3
吳長風,白世鏡,Undirected,1
吳長風,單正,Undirected,1
吳長風,單叔山,Undirected,1
宋長老,﻿喬峰 蕭峰,Undirected,1
宋長老,段譽,Undirected,3
宋長老,阿朱,Undirected,1
宋長老,阿紫,Undirected,3
宋長老,慕容博,Undirected,1
宋長老,公冶乾,Undirected,1
宋長老,包不同,Undirected,8
宋長老,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
宋長老,雲中鶴 窮凶極惡,Undirected,1
宋長老,游坦之 鐵頭人 莊聚賢,Undirected,2
宋長老,奚山河 奚長老,Undirected,5
宋長老,吳長風,Undirected,2
宋長老,全冠清,Undirected,4
宋長老,白世鏡,Undirected,4
宋長老,徐沖霄 徐長老,Undirected,5
宋長老,譚青,Undirected,1
宋長老,努兒海,Undirected,1
陳孤雁,公冶乾,Undirected,1
陳孤雁,包不同,Undirected,1
陳孤雁,風波惡,Undirected,2
全冠清,﻿喬峰 蕭峰,Undirected,9
全冠清,段譽,Undirected,12
全冠清,阿朱,Undirected,3
全冠清,阿紫,Undirected,17
全冠清,王語嫣,Undirected,1
全冠清,段正淳 鎮南王,Undirected,1
全冠清,古篤誠,Undirected,1
全冠清,傅思歸,Undirected,1
全冠清,朱丹臣,Undirected,2
全冠清,阮星竹,Undirected,1
全冠清,慕容複 南慕容,Undirected,6
全冠清,慕容博,Undirected,1
全冠清,公冶乾,Undirected,1
全冠清,包不同,Undirected,4
全冠清,風波惡,Undirected,1
全冠清,蕭遠山,Undirected,2
全冠清,蘇星河,Undirected,1
全冠清,丁春秋 星宿老怪 星宿派掌門人,Undirected,18
全冠清,游坦之 鐵頭人 莊聚賢,Undirected,16
全冠清,玄慈 帶頭大哥,Undirected,2
全冠清,馬大元,Undirected,2
全冠清,蔣舵主,Undirected,2
全冠清,奚山河 奚長老,Undirected,3
全冠清,吳長風,Undirected,3
全冠清,宋長老,Undirected,4
全冠清,張全祥,Undirected,4
全冠清,方舵主,Undirected,1
全冠清,白世鏡,Undirected,9
全冠清,李春來,Undirected,1
全冠清,徐沖霄 徐長老,Undirected,1
全冠清,譚公,Undirected,1
全冠清,趙錢孫,Undirected,1
全冠清,天狼子,Undirected,3
張全祥,蔣舵主,Undirected,2
張全祥,全冠清,Undirected,4
張全祥,方舵主,Undirected,1
方舵主,蔣舵主,Undirected,1
方舵主,全冠清,Undirected,1
方舵主,張全祥,Undirected,1
方舵主,徐沖霄 徐長老,Undirected,1
白世鏡,﻿喬峰 蕭峰,Undirected,18
白世鏡,段譽,Undirected,1
白世鏡,阿朱,Undirected,12
白世鏡,阿紫,Undirected,1
白世鏡,段正淳 鎮南王,Undirected,13
白世鏡,阮星竹,Undirected,1
白世鏡,蕭遠山,Undirected,1
白世鏡,玄慈 帶頭大哥,Undirected,2
白世鏡,馬大元,Undirected,9
白世鏡,奚山河 奚長老,Undirected,2
白世鏡,吳長風,Undirected,1
白世鏡,宋長老,Undirected,4
白世鏡,全冠清,Undirected,9
白世鏡,李春來,Undirected,2
白世鏡,劉竹莊,Undirected,1
白世鏡,徐沖霄 徐長老,Undirected,8
白世鏡,譚公,Undirected,1
白世鏡,譚婆,Undirected,1
白世鏡,趙錢孫,Undirected,1
白世鏡,赫連鐵樹,Undirected,2
李春來,段譽,Undirected,1
李春來,阿朱,Undirected,1
李春來,阿碧,Undirected,1
李春來,王語嫣,Undirected,1
李春來,風波惡,Undirected,1
李春來,全冠清,Undirected,1
李春來,白世鏡,Undirected,2
李春來,劉竹莊,Undirected,1
項長老,劉竹莊,Undirected,1
劉竹莊,段譽,Undirected,1
劉竹莊,阿朱,Undirected,1
劉竹莊,阿碧,Undirected,1
劉竹莊,王語嫣,Undirected,1
劉竹莊,風波惡,Undirected,1
劉竹莊,白世鏡,Undirected,1
劉竹莊,李春來,Undirected,1
劉竹莊,項長老,Undirected,1
徐沖霄 徐長老,﻿喬峰 蕭峰,Undirected,4
徐沖霄 徐長老,段譽,Undirected,2
徐沖霄 徐長老,阿朱,Undirected,16
徐沖霄 徐長老,阿碧,Undirected,1
徐沖霄 徐長老,王語嫣,Undirected,1
徐沖霄 徐長老,段正淳 鎮南王,Undirected,1
徐沖霄 徐長老,慕容複 南慕容,Undirected,1
徐沖霄 徐長老,雲中鶴 窮凶極惡,Undirected,2
徐沖霄 徐長老,玄慈 帶頭大哥,Undirected,5
徐沖霄 徐長老,馬大元,Undirected,6
徐沖霄 徐長老,汪劍通 劍髯,Undirected,3
徐沖霄 徐長老,蔣舵主,Undirected,2
徐沖霄 徐長老,奚山河 奚長老,Undirected,3
徐沖霄 徐長老,宋長老,Undirected,5
徐沖霄 徐長老,全冠清,Undirected,1
徐沖霄 徐長老,方舵主,Undirected,1
徐沖霄 徐長老,白世鏡,Undirected,8
徐沖霄 徐長老,譚公,Undirected,11
徐沖霄 徐長老,譚婆,Undirected,17
徐沖霄 徐長老,趙錢孫,Undirected,21
徐沖霄 徐長老,智光大師,Undirected,9
徐沖霄 徐長老,單正,Undirected,13
徐沖霄 徐長老,單叔山,Undirected,1
徐沖霄 徐長老,赫連鐵樹,Undirected,1
徐沖霄 徐長老,努兒海,Undirected,3
譚公,﻿喬峰 蕭峰,Undirected,2
譚公,段譽,Undirected,1
譚公,阿朱,Undirected,17
譚公,阿紫,Undirected,1
譚公,段正淳 鎮南王,Undirected,1
譚公,慕容複 南慕容,Undirected,1
譚公,段延慶 惡貫滿盈,Undirected,1
譚公,玄慈 帶頭大哥,Undirected,6
譚公,玄難,Undirected,2
譚公,玄寂,Undirected,2
譚公,馬大元,Undirected,1
譚公,全冠清,Undirected,1
譚公,白世鏡,Undirected,1
譚公,徐沖霄 徐長老,Undirected,11
譚公,譚婆,Undirected,46
譚公,趙錢孫,Undirected,35
譚公,智光大師,Undirected,2
譚公,單正,Undirected,6
譚公,譚青,Undirected,1
譚婆,﻿喬峰 蕭峰,Undirected,1
譚婆,段譽,Undirected,3
譚婆,阿朱,Undirected,14
譚婆,段正淳 鎮南王,Undirected,1
譚婆,慕容複 南慕容,Undirected,1
譚婆,玄慈 帶頭大哥,Undirected,6
譚婆,玄難,Undirected,2
譚婆,玄寂,Undirected,2
譚婆,玄苦,Undirected,1
譚婆,馬大元,Undirected,2
譚婆,白世鏡,Undirected,1
譚婆,徐沖霄 徐長老,Undirected,17
譚婆,譚公,Undirected,46
譚婆,趙錢孫,Undirected,47
譚婆,智光大師,Undirected,2
譚婆,玄苦大師,Undirected,1
譚婆,單正,Undirected,8
趙錢孫,段譽,Undirected,2
趙錢孫,阿朱,Undirected,20
趙錢孫,阿碧,Undirected,1
趙錢孫,王語嫣,Undirected,1
趙錢孫,段正淳 鎮南王,Undirected,1
趙錢孫,慕容複 南慕容,Undirected,2
趙錢孫,蕭遠山,Undirected,1
趙錢孫,玄慈 帶頭大哥,Undirected,9
趙錢孫,玄難,Undirected,2
趙錢孫,玄寂,Undirected,2
趙錢孫,玄苦,Undirected,1
趙錢孫,馬大元,Undirected,3
趙錢孫,汪劍通 劍髯,Undirected,1
趙錢孫,全冠清,Undirected,1
趙錢孫,白世鏡,Undirected,1
趙錢孫,徐沖霄 徐長老,Undirected,21
趙錢孫,譚公,Undirected,35
趙錢孫,譚婆,Undirected,47
趙錢孫,智光大師,Undirected,6
趙錢孫,玄苦大師,Undirected,1
趙錢孫,單正,Undirected,21
趙錢孫,單伯山,Undirected,3
趙錢孫,單叔山,Undirected,1
智光大師,﻿喬峰 蕭峰,Undirected,5
智光大師,阿朱,Undirected,5
智光大師,段正淳 鎮南王,Undirected,1
智光大師,蕭遠山,Undirected,1
智光大師,玄慈 帶頭大哥,Undirected,5
智光大師,馬大元,Undirected,1
智光大師,徐沖霄 徐長老,Undirected,9
智光大師,譚公,Undirected,2
智光大師,譚婆,Undirected,2
智光大師,趙錢孫,Undirected,6
智光大師,單正,Undirected,3
智光大師,單季山,Undirected,1
喬三槐,﻿喬峰 蕭峰,Undirected,3
喬三槐,虛竹,Undirected,1
喬三槐,段正淳 鎮南王,Undirected,1
喬三槐,慕容博,Undirected,1
喬三槐,無名老僧 掃地僧,Undirected,1
喬三槐,蕭遠山,Undirected,1
喬三槐,葉二娘 無惡不作,Undirected,1
喬三槐,游坦之 鐵頭人 莊聚賢,Undirected,1
喬三槐,玄慈 帶頭大哥,Undirected,1
喬三槐,玄苦,Undirected,6
喬三槐,馬大元,Undirected,1
喬三槐,玄苦大師,Undirected,6
喬三槐,符敏儀,Undirected,1
喬三槐,梅劍,Undirected,1
玄苦大師,﻿喬峰 蕭峰,Undirected,7
玄苦大師,虛竹,Undirected,1
玄苦大師,阿朱,Undirected,6
玄苦大師,段正淳 鎮南王,Undirected,1
玄苦大師,慕容博,Undirected,1
玄苦大師,鳩摩智,Undirected,1
玄苦大師,無名老僧 掃地僧,Undirected,1
玄苦大師,蕭遠山,Undirected,1
玄苦大師,葉二娘 無惡不作,Undirected,1
玄苦大師,玄慈 帶頭大哥,Undirected,2
玄苦大師,玄難,Undirected,2
玄苦大師,玄寂,Undirected,3
玄苦大師,玄苦,Undirected,43
玄苦大師,譚婆,Undirected,1
玄苦大師,趙錢孫,Undirected,1
玄苦大師,喬三槐,Undirected,6
玄苦大師,向望海 湘東,Undirected,1
玄苦大師,鮑千靈,Undirected,1
單正,阿朱,Undirected,12
單正,阿碧,Undirected,1
單正,王語嫣,Undirected,1
單正,玄慈 帶頭大哥,Undirected,4
單正,玄難,Undirected,1
單正,玄寂,Undirected,1
單正,馬大元,Undirected,1
單正,吳長風,Undirected,1
單正,徐沖霄 徐長老,Undirected,13
單正,譚公,Undirected,6
單正,譚婆,Undirected,8
單正,趙錢孫,Undirected,21
單正,智光大師,Undirected,3
單正,單伯山,Undirected,4
單正,單仲山,Undirected,2
單正,單叔山,Undirected,2
單正,單季山,Undirected,2
單正,單小山,Undirected,3
單正,向望海 湘東,Undirected,1
單伯山,阿朱,Undirected,1
單伯山,趙錢孫,Undirected,3
單伯山,單正,Undirected,4
單伯山,單季山,Undirected,1
單伯山,單小山,Undirected,1
單仲山,單正,Undirected,2
單仲山,單叔山,Undirected,1
單仲山,單季山,Undirected,1
單叔山,吳長風,Undirected,1
單叔山,徐沖霄 徐長老,Undirected,1
單叔山,趙錢孫,Undirected,1
單叔山,單正,Undirected,2
單叔山,單仲山,Undirected,1
單叔山,單季山,Undirected,1
單季山,智光大師,Undirected,1
單季山,單正,Undirected,2
單季山,單伯山,Undirected,1
單季山,單仲山,Undirected,1
單季山,單叔山,Undirected,1
單季山,單小山,Undirected,1
單小山,單正,Undirected,3
單小山,單伯山,Undirected,1
單小山,單季山,Undirected,1
祁老六 快刀祁六,玄難,Undirected,1
祁老六 快刀祁六,玄寂,Undirected,1
祁老六 快刀祁六,向望海 湘東,Undirected,2
祁老六 快刀祁六,鮑千靈,Undirected,2
向望海 湘東,玄難,Undirected,1
向望海 湘東,玄寂,Undirected,1
向望海 湘東,玄苦,Undirected,1
向望海 湘東,玄苦大師,Undirected,1
向望海 湘東,單正,Undirected,1
向望海 湘東,祁老六 快刀祁六,Undirected,2
向望海 湘東,鮑千靈,Undirected,10
鮑千靈,阿朱,Undirected,1
鮑千靈,玄難,Undirected,1
鮑千靈,玄寂,Undirected,1
鮑千靈,玄苦,Undirected,1
鮑千靈,玄苦大師,Undirected,1
鮑千靈,祁老六 快刀祁六,Undirected,2
鮑千靈,向望海 湘東,Undirected,10
鮑千靈,游驥,Undirected,1
游驥,﻿喬峰 蕭峰,Undirected,1
游驥,阿朱,Undirected,1
游驥,阿紫,Undirected,1
游驥,玄難,Undirected,1
游驥,玄寂,Undirected,1
游驥,鮑千靈,Undirected,1
游驥,游駒,Undirected,2
游驥,薛慕華,Undirected,1
游駒,﻿喬峰 蕭峰,Undirected,2
游駒,阿紫,Undirected,1
游駒,游坦之 鐵頭人 莊聚賢,Undirected,2
游駒,游驥,Undirected,2
游駒,薛慕華,Undirected,1
譚青,﻿喬峰 蕭峰,Undirected,2
譚青,段正淳 鎮南王,Undirected,1
譚青,段延慶 惡貫滿盈,Undirected,2
譚青,雲中鶴 窮凶極惡,Undirected,5
譚青,宋長老,Undirected,1
譚青,譚公,Undirected,1
康廣陵,虛竹,Undirected,9
康廣陵,段譽,Undirected,2
康廣陵,阿碧,Undirected,1
康廣陵,王語嫣,Undirected,2
康廣陵,段正淳 鎮南王,Undirected,1
康廣陵,慕容複 南慕容,Undirected,2
康廣陵,鄧百川,Undirected,6
康廣陵,公冶乾,Undirected,2
康廣陵,包不同,Undirected,7
康廣陵,風波惡,Undirected,1
康廣陵,鳩摩智,Undirected,2
康廣陵,蘇星河,Undirected,7
康廣陵,丁春秋 星宿老怪 星宿派掌門人,Undirected,15
康廣陵,段延慶 惡貫滿盈,Undirected,2
康廣陵,葉二娘 無惡不作,Undirected,1
康廣陵,岳老三 南海鱷神,Undirected,1
康廣陵,游坦之 鐵頭人 莊聚賢,Undirected,3
康廣陵,玄慈 帶頭大哥,Undirected,1
康廣陵,玄難,Undirected,12
康廣陵,玄寂,Undirected,1
康廣陵,玄痛,Undirected,1
康廣陵,玄苦,Undirected,1
康廣陵,慧鏡,Undirected,1
康廣陵,范百齡,Undirected,3
康廣陵,苟讀,Undirected,2
康廣陵,吳領軍,Undirected,3
康廣陵,薛慕華,Undirected,15
康廣陵,馮阿三,Undirected,6
康廣陵,石清風 石清露,Undirected,3
康廣陵,李傀儡,Undirected,4
康廣陵,菊劍,Undirected,2
范百齡,虛竹,Undirected,1
范百齡,段譽,Undirected,1
范百齡,蘇星河,Undirected,1
范百齡,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
范百齡,玄難,Undirected,1
范百齡,康廣陵,Undirected,3
范百齡,苟讀,Undirected,1
范百齡,吳領軍,Undirected,1
范百齡,薛慕華,Undirected,3
范百齡,馮阿三,Undirected,1
范百齡,石清風 石清露,Undirected,1
范百齡,李傀儡,Undirected,2
苟讀,虛竹,Undirected,1
苟讀,包不同,Undirected,3
苟讀,蘇星河,Undirected,1
苟讀,丁春秋 星宿老怪 星宿派掌門人,Undirected,1
苟讀,康廣陵,Undirected,2
苟讀,范百齡,Undirected,1
苟讀,吳領軍,Undirected,3
苟讀,薛慕華,Undirected,3
苟讀,馮阿三,Undirected,3
苟讀,石清風 石清露,Undirected,3
苟讀,李傀儡,Undirected,3
苟讀,菊劍,Undirected,1
吳領軍,虛竹,Undirected,2
吳領軍,包不同,Undirected,1
吳領軍,蘇星河,Undirected,1
吳領軍,丁春秋 星宿老怪 星宿派掌門人,Undirected,2
吳領軍,康廣陵,Undirected,3
吳領軍,范百齡,Undirected,1
吳領軍,苟讀,Undirected,3
吳領軍,薛慕華,Undirected,5
吳領軍,馮阿三,Undirected,4
吳領軍,石清風 石清露,Undirected,3
吳領軍,李傀儡,Undirected,3
吳領軍,菊劍,Undirected,1
薛慕華,虛竹,Undirected,11
薛慕華,段譽,Undirected,1
薛慕華,王語嫣,Undirected,2
